"id","13","0","5","14","12"
"MurderKill","议员看 <b>{0}</b> 不顺眼 \n于是议员把 <b>{0}</b> 给谋杀了!","<b>{0}</b> was judged.","<b>{0}</b> был засужен","<b>{0}</b> was judged.","<b>{0}</b> was judged."
"MurderHelp","指令：/tl [玩家 ID]\n你可以在玩家旁边看到玩家的id\n也可以输入 /id 查询玩家ID","Command: /tl [player ID]\nYou can see the players' IDs before the players' names.\nOr use /id to view the list of all player IDs.","Команда: /tl [номер игрока]\nВы можете видеть номера игроков перед их именами.\nИли используйте /id для просмотра списка всех номеров игроков.","Command: /tl [player ID]\nYou can see the players' IDs before the players' names.\nOr use /id to view the list of all player IDs.","Command: /tl [player ID]\nYou can see the players' IDs before the players' names.\nOr use /id to view the list of all player IDs."
"MurderNull","请选择一个活着的玩家进行谋杀","Please choose a living player to murder.","Пожалуйста, выберите живого игрока для убийства","Please choose a living player to murder.","Please choose a living player to murder."
"MurderKillTitle","[★ 谋杀案件 ★]","COURT ","СУД ","COURT ","COURT "
"MurderLimitPerMeeting","每场比赛的最大谋杀次数","Maximum Meeting Kills Per Game","Максимальное количество убийств за игру","Maximum Meeting Kills Per Game","Maximum Meeting Kills Per Game"
"CouncillorCanMurderMadmate","可以谋杀<color=#ff1919>叛徒</color>","Can Murder <color=#ff1919>Madmates</color>","Может убить <color=#ff1919>Безумцев</color>","Can Murder <color=#ff1919>Madmates</color>","Can Murder <color=#ff1919>Madmates</color>"
"CouncillorCanMurderImpostor","可以谋杀<color=#ff1919>内鬼</color>","Can Murder <color=#ff1919>Impostors</color>","Может убить <color=#ff1919>Предателей</color>","Can Murder <color=#ff1919>Impostors</color>","Can Murder <color=#ff1919>Impostors</color>"
"CouncillorTryHideMsg","尝试混淆议员指令","Try to hide Councillor's commands","Спрятать команду Взяточника","Try to hide Councillor's commands","Try to hide Councillor's commands"

"## Dazzler Text Strings"
"DazzlerDazzled","你被眩晕者弄得眼花缭乱！","You were dazzled by the Dazzler!","Вы были ослеплены Ослепителем!","You were dazzled by the Dazzler!","You were dazzled by the Dazzler!"
"DazzlerCauseVision","视野下降","Reduced vision","Снижать зрение на","Reduced vision","Reduced vision"
"DazzlerDazzleLimit","受视野下降影响的最大玩家人数","Max number of players affected by reduced vision","Максимум ослепленных игроков","Max number of players affected by reduced vision","Max number of players affected by reduced vision"
"DazzlerResetDazzledVisionOnDeath","重置眩晕玩家死亡/驱逐时的视野","Reset vision of dazzled players on death/eject","Сбросить зрение ослепленных игроков при смерти/изгнании","Reset vision of dazzled players on death/eject","Reset vision of dazzled players on death/eject"
"DazzleCooldown","眩晕冷却","Dazzle Cooldown","Откат ослепления","Dazzle Cooldown","Dazzle Cooldown"
"DazzleButtonText","眩晕","Dazzle","Ослепить","Dazzle","Dazzle"

"## Addict Text Strings"
"AddictVentButtonText","获取护盾","Get Fix","Получить исправление","Get Fix","Get Fix"
"AddictInvulnerbilityTimeAfterVent","<color=#008000>瘾君子</color>的护盾持续时间","<color=#008000>Invulnerbility</color> Time","Время <color=#008000>неуязвимости</color>","<color=#008000>Invulnerbility</color> Time","<color=#008000>Invulnerbility</color> Time"
"AddictSpeedWhileInvulnerble","移动速度<color=#008000>不可修复</color>","Movement speed while <color=#008000>Invulnerble</color>","Скорость игрока в состоянии <color=#008000>неуязвимости</color>","Movement speed while <color=#008000>Invulnerble</color>","Movement speed while <color=#008000>Invulnerble</color>"
"AddictFreezeTimeAfterInvulnerbility","<color=#008000>瘾君子</color>的护盾结束后被冻结的持续时间","Time the <color=#008000>Addict</color> gets frozen in place after <color=#008000>Invulnerbility</color>","Время, когда <color=#008000>Зависимый</color> замирает на месте после <color=#008000>неуязвимости</color>","Time the <color=#008000>Addict</color> gets frozen in place after <color=#008000>Invulnerbility</color>","Time the <color=#008000>Addict</color> gets frozen in place after <color=#008000>Invulnerbility</color>"

"## Deathpact Text Strings"
"DeathpactDuration","<color=#ff1919>死亡契约</color>持续时间","<color=#ff1919>Death Pact</color> duration","Продолжительность <color=#ff1919>Заключения Договора</color>","<color=#ff1919>Death Pact</color> duration","<color=#ff1919>Death Pact</color> duration"
"DeathPactCooldown","<color=#ff1919>死亡契约</color>冷却时间","<color=#ff1919>Death Pact</color> Assign Cooldown","Откат назначения <color=#ff1919>Заключения Договора</color>","<color=#ff1919>Death Pact</color> Assign Cooldown","<color=#ff1919>Death Pact</color> Assign Cooldown"
"DeathpactNumberOfPlayersInPact","死亡契约的玩家数量","Number of players in <color=#ff1919>Death Pact</color>","Максимум игроков в <color=#ff1919>Заключении Договора</color>","Number of players in <color=#ff1919>Death Pact</color>","Number of players in <color=#ff1919>Death Pact</color>"
"DeathpactShowArrowsToOtherPlayersInPact","显示指向中<color=#ff1919>死亡契约</color>玩家的箭头","Show arrows leading to other players in <color=#ff1919>Death Pact</color>","Показывать стрелки ведущие к другим игрокам в <color=#ff1919>Заключения Договора</color>","Show arrows leading to other players in <color=#ff1919>Death Pact</color>","Show arrows leading to other players in <color=#ff1919>Death Pact</color>"
"DeathpactReduceVisionWhileInPact","降低中<color=#ff1919>死亡契约</color>玩家的视野","Reduce vision for players in <color=#ff1919>Death Pact</color>","Уменьшить дальность обзора для игроков в <color=#ff1919>Заключении Договора</color>","Reduce vision for players in <color=#ff1919>Death Pact</color>","Reduce vision for players in <color=#ff1919>Death Pact</color>"
"DeathpactVisionWhileInPact","<color=#ff1919>死亡契约</color>中玩家的愿景","Vision for players in <color=#ff1919>Death Pact</color>","Дальность обзора в <color=#ff1919>Заключении Договора</color>","Vision for players in <color=#ff1919>Death Pact</color>","Vision for players in <color=#ff1919>Death Pact</color>"
"DeathpactKillPlayersInDeathpactOnMeeting","在会议上杀死中<color=#ff1919>死亡契约</color>的玩家","Kill players in <color=#ff1919>Death Pact</color> on meeting","Убивать игроков в <color=#ff1919>Заключении Договора</color> при встрече","Kill players in <color=#ff1919>Death Pact</color> on meeting","Kill players in <color=#ff1919>Death Pact</color> on meeting"
"DeathpactActiveDeathpact","在<b>{1}</b>秒内找到<b>{0}</b>","Find <b>{0}</b> in <b>{1}</b> seconds.","Найдите <b>{0}</b> за <b>{1}</b> секунд","Find <b>{0}</b> in <b>{1}</b> seconds.","Find <b>{0}</b> in <b>{1}</b> seconds."
"DeathpactCouldNotAddTarget","目标无法添加到死亡契约","Target can't be added to Death Pact.","Цель не может быть в <color=#ff1919>Заключении Договора</color>","Target can't be added to Death Pact.","Target can't be added to Death Pact."
"DeathpactComplete","死亡契约签订","Death Pact was concluded.","Пакт смерти был заключен","Death Pact was concluded.","Death Pact was concluded."
"DeathpactExecuted","死亡契约被执行","Death Pact was executed.","Пакт смерти был исполнен","Death Pact was executed.","Death Pact was executed."
"DeathpactAverted","死亡契约得以避免","Death Pact was averted.","Пакт смерти был предотвращен","Death Pact was averted.","Death Pact was averted."
"DeathpactButtonText","约定","Assign","НАЗНАЧИТЬ","Assign","Assign"

"## Devourer Text Strings"
"DevourerHideNameConsumed","隐藏已吞噬玩家的姓名","Hide the names of consumed players","Скрыть никнеймы пожираемых игроков","Hide the names of consumed players","Hide the names of consumed players"
"DevourCooldown","吞噬冷却","Devour Cooldown","Откат пожирания","Devour Cooldown","Devour Cooldown"
"DevourerButtonText","吞噬","Devour","ПОЖИРАТЬ","Devour","Devour"
"EatenByDevourer","你的装扮被吞噬者吃掉了","Your skin was eaten by the Devourer","Твой скин съел Пожиратель","Your skin was eaten by the Devourer","Your skin was eaten by the Devourer"
"DevourerEatenSkin","目标装扮被吃掉","Target skin eaten","Вы съели скин цели","Target skin eaten","Target skin eaten"
"DevouredName","被吞噬","Devoured","Поглощен","Devoured","Devoured"

"## Pitfall Text Strings"
"PitfallTrapCooldown","陷阱冷却时间","Trap Cooldown","Откат способности","Trap Cooldown","Trap Cooldown"
"PitfallMaxTrapCount","可设置的陷阱数量","Number of Traps that can be set","Количество Ловушек которые могут быть поставлены","Number of Traps that can be set","Number of Traps that can be set"
"PitfallTrapMaxPlayerCount","陷阱可捕捉的玩家数量","Number of Players that can be caught per Trap","Количество игроков которые могут попасть в ловушку","Number of Players that can be caught per Trap","Number of Players that can be caught per Trap"
"PitfallTrapDuration","陷阱的持续时间","Time the Trap remains active","Длительность активной Ловушки","Time the Trap remains active","Time the Trap remains active"
"PitfallTrapRadius","陷阱半径","Trap Radius","Радиус способности","Trap Radius","Trap Radius"
"PitfallTrapFreezeTime","陷阱定住玩家时间","Trap freeze time","Время заморозки","Trap freeze time","Trap freeze time"
"PitfallTrapCauseVision","中陷阱的玩家视野大小","Trap caused vision","Время слепоты","Trap caused vision","Trap caused vision"
"PitfallTrapCauseVisionTime","陷阱造成的玩家视野大小的持续时间","Trap caused vision time","Длительность ослепления","Trap caused vision time","Trap caused vision time"
"PitfallTrap","你掉进了一个陷阱！","You have fallen into a trap!","Ты попался в ловушку!","You have fallen into a trap!","You have fallen into a trap!"

"## Consigliere Text Strings"
"DivinationMaxCount","最大显示次数","Maximum Reveals","Максимум раскрытий","Maximum Reveals","Maximum Reveals"

"## PotionMaster Text Strings"
"RitualMaxCount","最大显示次数","Maximum Reveals","Максимум раскрытий","Maximum Reveals","Maximum Reveals"
